emails_sent,send_time,subject_line,unique_opens,open_rate,clicks,click_rate,html_file_path
5279,2021-10-07 19:30:00+00:00,Idiomas UC: Matricúlate en nuestro programa Virtual Twice a Week y acredita tú segundo idioma,973,0.184315211214245,38,0.0043568857738207,all-data/html/6946c8d0ef.html
374,2020-11-20 22:06:53+00:00,III Congreso Internacional de Tendencias en Innovación Educativa,55,0.14745308310992,16,0.03485254691689,all-data/html/695e651c58.html
399,2021-01-13 13:30:00+00:00,Impacta en la salud de las personas,112,0.306010928961749,11,0.0245901639344262,all-data/html/697713ca75.html
7806,2021-11-25 15:55:44+00:00,Imperdible! Black friday #UC aprovecha este increíble descuento,1275,0.163440584540444,78,0.0083322650942186,all-data/html/698d72987c.html
24569,2020-11-27 14:57:05+00:00,"Imperdible!! Black Friday Conti, aprovecha nuestros descuentos y obsequios por tiempo limitado",2700,0.109975153761558,333,0.0089202069162152,all-data/html/6996e20708.html
24789,2020-11-23 22:12:33+00:00,"Imperdible!! Black Friday Continental, aprovecha nuestros descuentos y obsequios",5081,0.206184311975003,476,0.015420200462606,all-data/html/69dcd81f09.html
11525,2021-04-09 21:24:13+00:00,Impulsa tu carrera 100% virtual y descubre el pensamiento lateral.,1155,0.100434782608696,153,0.0104347826086956,all-data/html/69d590f3b5.html
752,2021-11-19 21:30:00+00:00,"Ingeniería Civil - Más que una opción, una oportunidad",39,0.0518617021276595,0,0.0,all-data/html/69ef8c40d1.html
32,2021-01-27 22:00:00+00:00,Ingeniería de sistemas: innova y transforma el mundo,15,0.46875,7,0.15625,all-data/html/69fb217f63.html
291,2021-02-11 15:49:24+00:00,Ingeniería empresarial: lo mejor de dos mundos,68,0.23448275862069,14,0.0344827586206896,all-data/html/69fb6c9f48.html
296,2021-12-22 15:15:00+00:00,"Ingeniería Industrial - Más que una opción, una oportunidad",21,0.0709459459459459,0,0.0,all-data/html/6a21a51022.html
261,2021-02-11 15:47:27+00:00,Ingeniería Industrial: la oportunidad de innovar,84,0.32183908045977,21,0.0613026819923371,all-data/html/6a30e19e05.html
2096,2021-02-18 23:30:00+00:00,Ingresa a la UC y accede a lo mejor de la educación global,386,0.184954480114998,44,0.0138955438428366,all-data/html/6a3869b4b5.html
41933,2024-01-26 16:35:09+00:00,Inicia tus Cursos Internacionales este verano 🇺🇸🇵🇪 Doble Grado Internacional CUF,4871,0.116486512339774,63,0.0013631145972833,all-data/html/6a4447c126.html
227,2016-12-22 21:06:28+00:00,inscríbete con el 50% Dscto hasta el 30 diciembre a Pregrado Gente que Trabaja!,89,0.432038834951456,2,0.0097087378640776,all-data/html/6a52719d9c.html
5114,2021-07-08 16:09:04+00:00,Inscríbete en la universidad que se adapta a tus necesidades,333,0.0651918559122944,30,0.004502740798747,all-data/html/6a54bcc0dd.html
336,2020-11-24 14:59:59+00:00,Invitación Seminario: Gestión comercial en colegios para la nueva normalidad,36,0.109090909090909,25,0.0454545454545454,all-data/html/6a93ca1446.html
119,2021-07-14 19:24:48+00:00,Kit+Pro: descubre cómo cambiar el mundo en Universidad Continental,9,0.0756302521008403,0,0.0,all-data/html/6a994a667e.html
77424,2020-06-17 23:38:09+00:00,La Fuerza del Cambio está en ti 💪,10166,0.131498273163539,1011,0.0107232016970857,all-data/html/6aac157440.html
34056,2020-12-31 18:07:16+00:00,Las enseñanzas del 2020 y nuestros deseos para el 2021 💫,3623,0.106442988512501,90,0.0024679025766078,all-data/html/6abb566f31.html
2669,2021-12-14 20:00:00+00:00,Llegó el CyberConti: este 14 al 17 de diciembre,168,0.0630867442733758,23,0.0052572286894479,all-data/html/6acc7acb51.html
1335,2021-07-07 15:37:27+00:00,Logra tu carrera profesional sin dejar de trabajar. Crece con el Instituto Continental.,272,0.203898050974513,0,0.0,all-data/html/6ae67227fd.html
23044,2021-12-02 14:00:00+00:00,Los paneles de sombra para proteger de rayos UV llegaron a Los Olivos,3480,0.151449212290017,76,0.0025241535381669,all-data/html/6af4d082a4.html
13278,2023-11-02 23:24:43+00:00,Mañana es el evento “Contiverso: Conectando la ingeniería y los negocios en la era digital”,906,0.0688083845978582,20,0.0009113693324219,all-data/html/6af4b945f4.html
7951,2021-02-10 22:53:23+00:00,"Mañana es Open Conti, conoce cómo estudiar sin dejar de trabajar",546,0.0686878852685872,42,0.0050320795068562,all-data/html/6aef2b3f75.html
40,2020-12-16 13:30:00+00:00,"Más que números, poder de decisión",6,0.15,5,0.05,all-data/html/6af66ffdf4.html
995,2021-03-16 16:12:09+00:00,Masterclass gratuita: Vive una clase que se acomode a tu ritmo de vida 100% virtual.,204,0.205025125628141,27,0.0251256281407035,all-data/html/6b1b59d053.html
675,2021-03-12 23:05:54+00:00,Matricúlate con 30% de dscto e inicia tus clases el 22 de Marzo,141,0.208888888888889,30,0.034074074074074,all-data/html/6b07c81d21.html
81,2021-06-11 21:50:10+00:00,Matricúlate con 30% e inicia clases este año.,29,0.3625,8,0.025,all-data/html/6b1e8d3d52.html
199,2021-05-11 22:54:36+00:00,Matricúlate con un 30% de descuento,87,0.439393939393939,18,0.0757575757575757,all-data/html/6b24e1ef9b.html
10095,2019-08-08 00:00:00+00:00,"Matricúlate en el idioma, modalidad y horario que se adapte a tu tiempo",672,0.0665939946486968,45,0.0039639282528986,all-data/html/6b3ee7b2ab.html
53,2021-05-28 00:00:00+00:00,Modalidad Semipresencial: Estudiar y trabajar es posible,13,0.245283018867925,1,0.0188679245283018,all-data/html/6b508e6bc1.html
9931,2021-12-15 20:30:00+00:00,No dejes pasar el Cyber Conti quedan pocos días.,400,0.0402941472751082,22,0.0020147073637554,all-data/html/6b545c1ef9.html
2522,2016-11-03 18:32:42+00:00,no dejes pasar más tiempo y aprovecha del 50% de descuento en tu inscripción | Admisión 05 de noviembre,635,0.279366476022877,129,0.0395952485701715,all-data/html/6b6040ff32.html
224,2021-07-19 22:00:00+00:00,"No esperes más, libera la fuerza de ser arequipeño",75,0.334821428571429,7,0.0133928571428571,all-data/html/6b6f53dc53.html
790,2021-03-19 19:30:00+00:00,No pierdas tu descuento del 50% en admisión.,185,0.234177215189873,47,0.0341772151898734,all-data/html/6b77eea403.html
717,2021-03-15 16:48:25+00:00,No pierdas tu dscto del 50% en Admisión. Iniciamos clases el 22 de Marzo,99,0.138075313807531,17,0.0223152022315202,all-data/html/6ba16b4777.html
954,2021-04-22 21:07:55+00:00,Nos gustaría estar en contacto contigo para resolver tus dudas,165,0.173137460650577,52,0.0440713536201469,all-data/html/6bc69e64cf.html
451,2020-03-06 13:47:57+00:00,Obtén 50% de dscto en tu admisión y postula a Administración y Negocios Internacionales 📊 en la Universidad Continental,96,0.214765100671141,3,0.0067114093959731,all-data/html/6bd1e1dbb5.html
222,2020-03-06 13:48:19+00:00,Obtén 50% de dscto en tu admisión y postula a Arquitectura 👷 en la Universidad Continental,30,0.135135135135135,0,0.0,all-data/html/6be0abeaec.html
401,2020-03-06 13:48:29+00:00,Obtén 50% de dscto en tu admisión y postula a Derecho 🏦 en la Universidad Continental,68,0.170854271356784,3,0.007537688442211,all-data/html/6be994104a.html
290,2020-03-06 13:48:17+00:00,Obtén 50% de dscto en tu admisión y postula a Ingeniería Ambiental 👷 en la Universidad Continental,54,0.186206896551724,1,0.0034482758620689,all-data/html/6c0009f3a3.html
280,2020-03-06 13:48:23+00:00,Obtén 50% de dscto en tu admisión y postula a Ingeniería Civil 👷 en la Universidad Continental,46,0.165467625899281,4,0.0107913669064748,all-data/html/6c0e42bad4.html
142,2020-03-06 13:47:43+00:00,Obtén 50% de dscto en tu admisión y postula a Ingeniería de Minas 👷 en la Universidad Continental,17,0.120567375886525,0,0.0,all-data/html/6c2c8a9026.html
339,2020-03-06 13:48:13+00:00,Obtén 50% de dscto en tu admisión y postula a Ingeniería Industrial 👷 en la Universidad Continental,42,0.124629080118694,2,0.0059347181008902,all-data/html/6c2c4ca8d4.html
190,2020-03-06 13:47:01+00:00,Obtén 50% de dscto en tu admisión y postula a Ingeniería Mecánica 👷 en la Universidad Continental,31,0.164021164021164,1,0.0052910052910052,all-data/html/6c29d4b662.html
576,2020-03-06 13:48:27+00:00,Obtén 50% de dscto en tu admisión y postula a Psicología 🎭 en la Universidad Continental.,81,0.142105263157895,14,0.0175438596491228,all-data/html/6c302aba56.html
6164,2020-03-06 20:52:28+00:00,Obtén 50% de dscto en tu admisión y postula al programa Gente que Trabaja 💼 en la Universidad Continental,1012,0.164794007490637,181,0.0219833903273082,all-data/html/6c6fae822e.html
1332,2017-02-21 22:30:45+00:00,Obtén tu título universitario con la Modalidad Gente que Trabaja | Admisión 5 de marzo,444,0.362745098039216,69,0.0457516339869281,all-data/html/6c78793241.html
77,2019-12-12 21:44:59+00:00,Obtén un 30% de descuento en tu matrícula,12,0.155844155844156,0,0.0,all-data/html/6c89b24500.html
1881,2019-04-26 23:00:00+00:00,Obtén un 50% de descuento al participar de los talleres vivenciales y súmate a la revolución positiva.,292,0.155401809473124,11,0.0053219797764768,all-data/html/6c9d259dcf.html
798,2019-08-01 19:44:53+00:00,Obtén un 50% de descuento por tu admisión.,60,0.0752823086574654,4,0.0050188205771643,all-data/html/6ca408afe1.html
93,2020-03-04 17:20:53+00:00,Obtén un descuento del 30% en la matrícula.,44,0.473118279569893,6,0.043010752688172,all-data/html/6ce8bb3cd5.html
42087,2023-09-28 00:00:00+00:00,Obtén un título estadounidense con el Doble Grado Estadounidense 🇺🇸 🇵🇪,9619,0.228561245099204,376,0.0079363193536889,all-data/html/6ce83b07cd.html
152,2020-05-12 21:18:17+00:00,Participa de este webinar y conoce la carrera que amarás toda tu vida ❤️,20,0.131578947368421,1,0.006578947368421,all-data/html/6d01c9c18c.html
208,2019-06-12 20:00:00+00:00,Participa de la charla: Experiencia del cliente en el sector financiero.,50,0.257731958762887,8,0.0257731958762886,all-data/html/6cfbec2e06.html
3276,2019-11-13 14:26:28+00:00,Participa de la Jornada Internacional de Ingeniería 4.0 👷,658,0.200916030534351,37,0.0091603053435114,all-data/html/6d0dc6e2d0.html
384,2021-03-03 15:08:59+00:00,Participa de nuestra clase modelo 100% Virtual 💻,48,0.12532637075718,4,0.010443864229765,all-data/html/6d0d75057a.html
214,2020-02-26 13:43:47+00:00,Participa de nuestra orientación vocacional UC 💪,18,0.0849056603773584,1,0.0047169811320754,all-data/html/6d1a34edb6.html
20,2020-12-12 00:15:00+00:00,Participa de nuestro evento informativo: ¿Por que estudiar Derecho?,4,0.2,1,0.05,all-data/html/6d2b83b9b8.html
8014,2021-07-21 17:14:52+00:00,Participa de nuestro evento informativo: Vive la experiencia Continental,1810,0.225995754775877,173,0.0163565988263203,all-data/html/6d29fdc184.html
98,2021-11-08 23:06:29+00:00,Participa de nuestro Taller de Contabilidad,18,0.193548387096774,12,0.0967741935483871,all-data/html/6d3070f08c.html
22,2021-07-22 22:15:00+00:00,Participa de nuestro taller informativo de Ingeniería Civil,3,0.15,1,0.05,all-data/html/6d726a8864.html
23726,2020-12-11 14:39:04+00:00,"Participa de nuestro taller: ""Crear para emprender""",1873,0.0790762475724056,153,0.0056995693658701,all-data/html/6d7274827b.html
10520,2020-11-19 00:01:10+00:00,Participa de nuestro webinar gratuito: Competitividad y retos para la educación en el Perú post pandemia,973,0.09254327563249,41,0.0033288948069241,all-data/html/6d56332775.html
993,2021-06-09 16:34:41+00:00,Participa del evento informativo: ¿Cómo toman las decisiones nuestros clientes?,124,0.125126135216953,10,0.0090817356205852,all-data/html/6d79649bca.html
7874,2021-10-07 23:36:24+00:00,Participa del evento: “Conoce tu carrera 100% virtual” Pre-Feria de Carreras,863,0.109810408448912,122,0.0133604784323705,all-data/html/6d859df83e.html
2930,2021-10-19 22:18:39+00:00,Participa del evento: “Ventajas de la Educación A Distancia 100% virtual”,1477,0.505648750427936,33,0.0092434097911674,all-data/html/6d84b8d8a4.html
442,2021-10-25 22:17:46+00:00,Participa del evento: Conoce la plataforma que usarás en tu educación 100% virtual,91,0.217183770883055,37,0.071599045346062,all-data/html/6db3bc522a.html
7164,2021-12-01 22:40:17+00:00,Participa del evento: Descubre las 5 razones para escoger la Universidad Continental y expandir tu talento con educación 100% virtual,866,0.121034241788959,43,0.0051712089447938,all-data/html/6df59461fe.html
7694,2021-10-11 19:43:50+00:00,Participa del evento: Descubre los nuevos horizontes en el mapa de la educación,2021,0.263048288428999,141,0.015228426395939,all-data/html/6de44aa272.html
11137,2021-03-18 19:15:00+00:00,Participa del evento: Experiencia Continental,3151,0.28400180261379,103,0.0070301937809824,all-data/html/6e0d4d54a9.html
151,2021-10-28 13:12:09+00:00,Participa del evento: Sigue desarrollándote profesionalmente en la Universidad Continental - INSA,8,0.0625,1,0.0078125,all-data/html/6e10567e8c.html
1080,2021-11-09 15:51:43+00:00,Participa del Gaming Night de la liga movistar y la Universidad Continental,66,0.0612813370473537,4,0.0037140204271123,all-data/html/6e29132909.html
4558,2021-02-10 15:46:10+00:00,Participa del Gaming Night en el OPEN CONTI 2021,550,0.120826010544815,29,0.0052724077328646,all-data/html/6e3fca2a17.html
356,2020-03-11 17:57:54+00:00,Participa del Meet & Greet Continental,40,0.112994350282486,0,0.0,all-data/html/6e551efe12.html
8267,2021-01-19 20:33:24+00:00,Participa del OPEN CONTI - Modalidad Semipresencial evento 100% digital,883,0.106874848704914,71,0.0078673444686516,all-data/html/6e604b8096.html
17687,2020-10-15 23:23:08+00:00,"Participa del Open Conti este 5, 6 y 7 de noviembre 👐",1912,0.108630191466394,234,0.0110789159706834,all-data/html/6e78ed336c.html
16829,2021-01-18 21:30:44+00:00,Participa del OPEN CONTI evento 100% digital,1310,0.077874212340982,68,0.0036262037807632,all-data/html/6e8521bcdb.html
756,2021-08-24 16:19:09+00:00,Participa del Programa de Actualización y Titulación (PAT) 2021-2.,111,0.148993288590604,40,0.0429530201342281,all-data/html/6ea3a24586.html
1625,2019-12-09 21:54:03+00:00,Participa del Seminario de Investigación Jurídica,795,0.489230769230769,10,0.0049230769230769,all-data/html/6eab29fa1f.html
3819,2019-05-15 14:07:16+00:00,Participa del simulacro de exámenes internacionales Cambridge,1845,0.483490566037736,134,0.0298742138364779,all-data/html/6ebfe277ae.html
16184,2021-02-05 00:12:28+00:00,Participa del taller “Encuentra tu propósito” en el Open Conti 2021,842,0.0521007363405729,58,0.0032176226718643,all-data/html/6ec3854ee1.html
17340,2021-01-20 17:40:30+00:00,Participa del taller de Cristian Arens en el Open Conti,829,0.047858214986722,44,0.0024246622791825,all-data/html/4a177bc2d1.html
1986,2019-11-13 14:26:30+00:00,Participa del taller de Innovación y Metodologías Ágiles para la Industria 4.0,154,0.0775818639798488,8,0.0025188916876574,all-data/html/4a2924556d.html
17618,2020-10-17 01:45:00+00:00,Participa del taller virtual “Encuentra tu propósito”,1394,0.0791550735335869,226,0.0107319289080688,all-data/html/4a31ee0b18.html
7391,2021-04-19 19:04:51+00:00,Participa del taller: Cusco despierta su Fuerza Ancestral,1716,0.232331437855402,167,0.0184132141890062,all-data/html/4a32356157.html
2385,2021-10-11 21:58:42+00:00,Participa del taller: Piensa Continental -  Técnicas de mindfulness para estudiar a distancia por Niko Kisic,232,0.0973562736046999,12,0.0046160302140159,all-data/html/4a43dd7e6b.html
1467,2021-11-05 13:55:05+00:00,Participa del taller: Piensa Continental - La ciencia de la interocepción por Niko Kisic,209,0.142467620995228,15,0.0102249488752556,all-data/html/4a6b8cdbc2.html
3977,2019-06-19 13:42:14+00:00,Participa del último simulacro de exámenes internacionales Cambridge,1506,0.380111055022716,19,0.0037859666834931,all-data/html/4a63296736.html
2238,2021-09-20 14:58:25+00:00,Participa del Webinar 💻: Conoce el ciclo Nexus para adelantar tu carrera,192,0.0858676207513416,22,0.0080500894454382,all-data/html/4a7bf10044.html
903,2019-07-05 22:50:01+00:00,Participa del webinar informativo: Los negocios internacionales en la era 4.0,304,0.336655592469546,19,0.0188261351052048,all-data/html/4a8a2bb770.html
10530,2021-09-25 16:45:00+00:00,"Participa del webinar: ""Agenda medioambiental de cara al bicentenario""",1305,0.124037639007699,27,0.0021861039825111,all-data/html/4a8dd46a27.html
3842,2021-09-23 17:07:30+00:00,Participa del webinar: “Conoce la experiencia de nuestros egresados 100% virtual”,872,0.227557411273486,95,0.0208768267223382,all-data/html/4a96d3ae09.html
19229,2021-10-29 23:36:34+00:00,Participa del webinar: Aumenta tu empleabilidad en LinkedIn,1560,0.0812542319912495,112,0.0055211208917131,all-data/html/4a9a4dd63a.html
8072,2021-11-12 20:58:14+00:00,Participa del webinar: Cómo diferenciarte del resto de candidatos,711,0.0882243454522893,45,0.0050874798362079,all-data/html/4aa2b313e4.html
912,2021-11-04 17:21:36+00:00,Participa del webinar: Prepárate para tu examen de admisión,134,0.147091108671789,15,0.0142700329308452,all-data/html/4acaa5daaa.html
504,2020-10-17 14:00:00+00:00,Participa en el III Congreso Internacional de Tendencias en Innovación Educativa CITIE 2020,117,0.232142857142857,27,0.0257936507936507,all-data/html/4adfb6a06f.html
12122,2021-01-25 15:48:51+00:00,Participa en el OPEN CONTI - Modalidad A Distancia 100% virtual / 28 enero,1283,0.105901774659513,164,0.0113908378043747,all-data/html/4ae5132152.html
5420,2020-01-10 22:45:36+00:00,Participa en la charla informativa ¿Cómo construir tu marca personal?,490,0.0904392764857881,26,0.0040605389442598,all-data/html/4affbcee11.html
200,2019-08-14 19:47:19+00:00,Participa este 15 de agosto en el Open doors para ingenieros.,23,0.125,1,0.0054347826086956,all-data/html/4b005615ac.html
16830,2020-10-26 23:22:30+00:00,Participa este 6 de noviembre en el Open Conti,1919,0.114076804184996,192,0.0102841517060991,all-data/html/4b0e23b97a.html
74,2023-10-24 23:26:50+00:00,Participa este miércoles 25 a las 6:30 p.m. del evento “TIPS PARA TU EXAMEN DE ADMISIÓN”,14,0.189189189189189,1,0.0135135135135135,all-data/html/4b0c9f91d3.html
38,2021-06-28 22:07:04+00:00,Participa hoy del evento informativo y conoce nuestras Becas y beneficios educativos,5,0.135135135135135,3,0.054054054054054,all-data/html/4b13c7150a.html
84,2021-06-23 22:00:00+00:00,Participa hoy del evento informativo: ¿Por qué estudiar en la Universidad Continental?,26,0.346666666666667,32,0.16,all-data/html/4b101f016f.html
75,2021-06-23 21:05:24+00:00,Participa hoy del evento informativo: Descubre el potencial de la Ingeniería de Minas,14,0.189189189189189,2,0.027027027027027,all-data/html/4b1de0a989.html
140,2021-07-22 22:15:00+00:00,Participa hoy del evento informativo: Descubre el potencial de la Ingeniería Industrial,53,0.392592592592593,9,0.0518518518518518,all-data/html/4b20f3dcdb.html
132,2021-06-24 21:09:37+00:00,Participa hoy del evento informativo: Descubre el potencial de la Ingeniería Mecánica,26,0.2,14,0.0461538461538461,all-data/html/4b2d9723dd.html
24,2021-06-18 22:30:00+00:00,Participa hoy del evento informativo: Descubre la modalidad Presencial,10,0.434782608695652,13,0.260869565217391,all-data/html/4b67689704.html
34,2021-06-22 20:35:38+00:00,Participa hoy del evento informativo: Orientación vocacional,9,0.264705882352941,3,0.0588235294117647,all-data/html/4b6d1959d8.html
51,2021-06-22 22:30:00+00:00,Participa hoy del evento informativo: Sintonizando con los demás,9,0.183673469387755,15,0.122448979591837,all-data/html/4b713fb7db.html
44,2021-06-18 21:30:00+00:00,Participa hoy del evento informativo: Traslada tu talento a la UC,7,0.17948717948718,1,0.0256410256410256,all-data/html/4bb7fe3b88.html
1419,2021-07-22 21:30:00+00:00,Participa hoy del evento: Ventas digitales para potenciar tu emprendimiento,203,0.143058491895701,11,0.0056377730796335,all-data/html/4bc8704d85.html
5254,2020-05-06 17:23:08+00:00,Participa y descubre más sobre nuestra modalidad semipresencial en nuestro webinar informativo,886,0.168697638994669,62,0.0093297791317593,all-data/html/4bca0249ae.html
3390,2021-09-06 23:25:09+00:00,Piensa Continental - La importancia de tu autodeterminación por Niko Kisic,303,0.0895390070921985,19,0.0056146572104018,all-data/html/4bd5d0e71f.html
4459,2021-02-15 22:45:00+00:00,Pon a prueba tu potencial académico en nuestro Simulacro de Admisión,995,0.223696043165468,169,0.03125,all-data/html/4be0025dfb.html
34088,2020-12-24 15:18:51+00:00,Por la fuerza que siempre nos mantiene unid@s,2593,0.076096845194424,0,0.0,all-data/html/4bf77eddf3.html
2002,2021-05-17 18:05:40+00:00,Por qué estudiar la carrera de Psicología 100% virtual en la UC,559,0.27936031984008,144,0.0584707646176911,all-data/html/4be905d3a3.html
813,2021-03-18 19:00:00+00:00,Postula a la UC - Cierre de inscripciones 19 de marzo,167,0.206172839506173,35,0.0185185185185185,all-data/html/4c13503092.html
16251,2021-10-30 14:30:00+00:00,Postula a la UC y empieza a estudiar,971,0.0601126725685631,165,0.0035287562681854,all-data/html/4c34bd6e15.html
346,2021-02-18 22:54:03+00:00,Postula a la UC y empieza a estudiar el 23 de marzo,48,0.138728323699422,2,0.0057803468208092,all-data/html/4c416f5e08.html
1868,2021-03-05 13:00:00+00:00,Postula a la UC y potencia tu ADN Emprendedor,146,0.0782003213711837,21,0.0053561863952865,all-data/html/4c56457432.html
1530,2021-03-05 13:00:00+00:00,Postula a la UC y vive una experiencia internacional,230,0.150622134905043,16,0.0078585461689587,all-data/html/4c8b6c2a3b.html
6460,2021-03-05 23:27:06+00:00,Postula con un 50% de descuento y empieza tus clases el 22 de Marzo,470,0.0729813664596273,89,0.0093167701863354,all-data/html/4c8bc7221f.html
5918,2021-07-06 15:48:48+00:00,Postula hoy y adquiere el 50% de descuento en el examen de admisión,469,0.0798705722070844,71,0.0095367847411444,all-data/html/4c9f863b52.html
48,2023-12-26 19:34:24+00:00,Potencia tu empleabilidad con los beneficios que la UC te ofrece,20,0.416666666666667,2,0.0416666666666666,all-data/html/4ca2026204.html
13436,2024-06-27 15:00:00+00:00,Potencia tu perfil profesional con una carrera de doble título,755,0.0568310124200225,48,0.0027850959729017,all-data/html/4ca29d7db9.html
4565,2020-12-01 22:17:32+00:00,Potencia tus habilidades para la vida universitaria,1093,0.24021978021978,75,0.0123076923076923,all-data/html/4cb2de4ea0.html
112,2016-12-05 21:09:58+00:00,Pregrado Gente que Trabaja | Eso que puedes sentir por ti cuando amplias tu visión | Admisión 5 de marzo,53,0.495327102803738,15,0.11214953271028,all-data/html/4cbfedd0cc.html
2630,2017-09-26 14:52:35+00:00,Pronto el Campus más moderno de Arequipa | Admisión 29/10 UContinental,268,0.107157137145142,24,0.0083966413434626,all-data/html/4cd3305283.html
83,2019-08-16 23:43:06+00:00,Que tus acciones griten por ti.,18,0.25,2,0.0138888888888888,all-data/html/4d282d1a5f.html
4289,2021-11-10 20:00:00+00:00,Quedan pocos días inscríbete a nuestra feria de carreras Open Conti,309,0.072196261682243,17,0.0032710280373831,all-data/html/4d32da5ceb.html
1227,2019-06-28 16:15:00+00:00,queremos conocerte en el mundo de los negocios.,234,0.190864600326264,32,0.0220228384991843,all-data/html/4d381d6ac5.html
50,2019-11-14 16:45:55+00:00,Realiza levantamientos y mapeos superficiales con drones | 23 de noviembre,1,0.0232558139534883,0,0.0,all-data/html/4d48299a47.html
54665,2020-08-28 14:04:06+00:00,Recibimos un nuevo reconocimiento internacional  🤩🌎,7028,0.128623718887262,218,0.0033125915080527,all-data/html/4d583d1b62.html
141,2019-11-01 00:05:33+00:00,Recuerda que te estamos esperando en la inauguración de la Universidad Continental en Cusco,20,0.149253731343284,1,0.0074626865671641,all-data/html/4d597e3751.html
103,2020-11-26 20:30:47+00:00,Redefine tu futuro desde casa,18,0.174757281553398,3,0.029126213592233,all-data/html/4d9215280f.html
3145,2019-07-10 13:15:00+00:00,Refiere a un conocido y obtén un descuento,881,0.281829814459373,20,0.0057581573896353,all-data/html/4db417c57d.html
18541,2021-01-25 21:34:17+00:00,Sé parte del OPEN CONTI A Distancia y conoce de cerca nuestras carreras,1237,0.066774628879892,119,0.0056680161943319,all-data/html/4dc5daaaad.html
1672,2021-12-06 20:37:19+00:00,"Seminario de emprendimiento: ""Conoce el caso de éxito de Kambista""",165,0.0988615937687237,4,0.0023966446974236,all-data/html/4de660600d.html
160,2021-03-12 21:23:07+00:00,Seminario virtual Mejoramiento forestal: De la teoría a la práctica,50,0.3125,4,0.01875,all-data/html/4def287bf6.html
843,2020-11-11 17:00:00+00:00,"Si buscas una propuesta de aprendizaje flexible, la modalidad A Distancia es lo que necesitas. 💻",58,0.0688018979833926,12,0.0130486358244365,all-data/html/4df9b2c49f.html
4554,2021-11-10 16:00:23+00:00,Si estás en 5to de secundaria DEBES leer esto,217,0.0476923076923076,12,0.0019780219780219,all-data/html/4e0cc621e1.html
5204,2020-08-14 22:30:00+00:00,Simulacro de Admisión UC: Vive esta experiencia y pon a prueba tu potencial,443,0.0851759277062103,68,0.0086521822726398,all-data/html/4e127aee15.html
5695,2021-06-17 21:34:18+00:00,"Somos el instituto que forma emprendedores, crece con nosotros.",533,0.0938215102974828,90,0.0117936982925541,all-data/html/4e163fcca3.html
34298,2020-11-12 17:59:11+00:00,Somos líderes en educación virtual en el país,3017,0.0880130692260567,349,0.0082266110446629,all-data/html/4e1a707734.html
894,2020-08-07 22:31:37+00:00,Súmate a la  fuerza del cambio,66,0.0741573033707865,13,0.0112359550561797,all-data/html/4e3ce86ef0.html
226,2023-10-18 23:27:56+00:00,Tenemos Buenas Noticias Para Tu Futuro Profesional,41,0.18141592920354,1,0.0044247787610619,all-data/html/4e4142a1e7.html
1441,2020-08-14 19:15:00+00:00,Tenemos un programa para 👉TU INGRESO DIRECTO A LA UNIVERSIDAD 😃,435,0.30377094972067,89,0.0405027932960893,all-data/html/4e5700ba3b.html
58786,2024-02-02 16:00:00+00:00,Tenemos una noticia para ti ⌛Aprovecha el verano para iniciar el Doble Grado Internacional 🇵🇪🇺🇸,12141,0.207332900713822,280,0.0038252672563953,all-data/html/4e5a7559a6.html
995,2021-01-29 23:10:24+00:00,Todo lo que debes saber antes de trasladarte,296,0.298688193743693,20,0.0171543895055499,all-data/html/4e5c2cf50a.html
89,2021-05-21 21:17:28+00:00,Todo lo que debes saber para convalidar en la Universidad Continental,27,0.306818181818182,6,0.0568181818181818,all-data/html/4e659535ca.html
1130,2021-12-03 16:54:56+00:00,Transforma la ciudad estudiando Arquitectura en la Universidad Continental,53,0.0469858156028368,7,0.0044326241134751,all-data/html/4e82a1ac6c.html
400,2021-07-15 19:20:39+00:00,Transforma proyectos integrales en diseño de interiores,34,0.0856423173803526,0,0.0,all-data/html/4e88247261.html
2350,2021-02-15 14:45:12+00:00,Trasládate a una Universidad Licenciada,168,0.0714893617021276,12,0.0038297872340425,all-data/html/4ec41b641f.html
2509,2021-02-12 17:33:59+00:00,Trasládate y conoce las ventajas de ser parte de la Universidad Continental,204,0.0815347721822542,8,0.0031974420463629,all-data/html/4edd82ee80.html
1374,2021-02-26 22:41:22+00:00,UContinental nos adaptamos a tu tiempo y espacio. Cierre de inscripciones 05 de Marzo,118,0.0859431900946831,12,0.0080116533139111,all-data/html/4ee550b4a2.html
1900,2020-11-25 00:23:50+00:00,UContinental: Conoce los beneficios del convenio y obtén tu titulo profesional,310,0.16384778012685,70,0.0280126849894291,all-data/html/4eedd4630e.html
811,2019-07-31 18:15:00+00:00,Últimas semanas de inscripciones obtén un 50% de descuento por tu admisión.,43,0.0531520395550061,2,0.0024721878862793,all-data/html/4efe31be08.html
1716,2020-08-11 13:32:59+00:00,Últimas Vacantes | Es momento de decidir por una carrera universitaria,80,0.0466744457409568,5,0.0023337222870478,all-data/html/4f06e4a488.html
5113,2020-08-18 22:36:37+00:00,Últimas vacantes para alcanzar tus sueños,493,0.096496378939127,72,0.0103738500685065,all-data/html/4f2d30c371.html
3965,2019-06-24 21:50:11+00:00,Últimas vacantes para el simulacro de exámenes internacionales Cambridge,1566,0.395254921756689,12,0.002776375567895,all-data/html/4f54ce3ddb.html
